655,Pittsburgh,PA,40.4344,-80.0248
656,Wilmington,NC,34.0881,-77.8526
657,Houston,TX,29.834,-95.4342
658,Oakland,CA,37.8044,-122.2698
659,Buffalo,NY,42.7684,-78.8871
660,Houston,TX,29.8744,-95.5278
661,Omaha,NE,41.2064,-95.9953
662,San Francisco,CA,37.7848,-122.7278
663,Jacksonville,FL,30.3584,-81.692
664,Austin,TX,30.2166,-97.8508
665,Evansville,IN,37.9971,-87.575
666,Vero Beach,FL,27.709,-80.5726
667,Oklahoma City,OK,35.5514,-97.4075
668,Lubbock,TX,33.61,-101.8213
669,Houston,TX,29.7629,-95.3629
670,Spokane,WA,47.6964,-117.4399
671,Spring,TX,30.1288,-95.4239
672,Wichita,KS,37.7667,-97.2805
673,Birmingham,AL,33.5446,-86.9292
674,Louisville,KY,38.189,-85.6768
675,Rockford,IL,42.3254,-89.1705
676,Jacksonville,FL,30.3449,-81.6831
677,Boulder,CO,40.0878,-105.3735
678,Pasadena,CA,33.7866,-118.2987
679,Philadelphia,PA,40.0018,-75.1179
680,Idaho Falls,ID,43.3233,-111.7822
681,College Station,TX,30.6521,-96.341
682,Irvine,CA,33.7074,-117.8403
683,Santa Fe,NM,35.6219,-105.8688
684,Newport Beach,CA,33.6062,-117.8931
685,San Rafael,CA,38.068,-122.741
686,New York City,NY,40.7339,-74.0054
687,Memphis,TN,35.1334,-90.0046
688,Gatesville,TX,31.3902,-97.7993
689,Denton,TX,33.1428,-97.0727
690,Cleveland,OH,41.4571,-81.7844
691,Fort Worth,TX,32.6469,-97.3325
692,Anchorage,AK,61.1872,-149.8804
693,Baltimore,MD,39.2847,-76.6205
694,Washington,DC,38.9087,-77.0414
695,Richmond,VA,37.625,-77.4959
696,Naperville,IL,41.8397,-88.0887
697,Great Neck,NY,40.8171,-73.7416
698,Omaha,NE,41.2933,-95.9361
699,Los Angeles,CA,34.0529,-118.2549
700,Phoenix,AZ,33.5082,-112.1011
701,Pittsburgh,PA,40.4072,-79.9839
702,Baltimore,MD,39.3316,-76.6336
703,Ocala,FL,29.1565,-82.2095
704,Baton Rouge,LA,30.392,-91.0892
705,Muskegon,MI,43.1791,-86.1989
706,Portland,OR,45.5483,-122.8276
707,Houston,TX,29.834,-95.4342
708,Augusta,GA,33.413,-82.1337
709,Harrisburg,PA,40.303,-76.8862
710,Panama City,FL,30.1949,-85.6727
711,Berkeley,CA,37.6802,-121.9215
712,Tallahassee,FL,30.4494,-84.291
713,Daytona Beach,FL,29.0227,-81.1722
714,Odessa,TX,31.8767,-102.4375
715,San Diego,CA,33.0169,-116.846
716,Minneapolis,MN,45.0159,-93.4719
717,Boynton Beach,FL,26.5354,-80.1124
718,Denver,CO,39.7388,-104.4083
719,Provo,UT,40.177,-111.536
720,Sacramento,CA,38.3774,-121.4444
721,Las Vegas,NV,36.2235,-115.2655
722,Chicago,IL,41.9453,-87.7474
723,Houston,TX,29.834,-95.4342
724,Las Vegas,NV,36.086,-115.1471
725,Athens,GA,33.9443,-83.3891
726,Madison,WI,43.0696,-89.4239
727,Indianapolis,IN,39.849,-86.272
728,Albuquerque,NM,35.0443,-106.6729
729,Glendale,CA,33.7866,-118.2987
730,Sarasota,FL,27.1675,-82.381
731,Montgomery,AL,32.373,-86.3081
732,Los Angeles,CA,34.0447,-118.4487
733,Clearwater,FL,27.9654,-82.8001
734,Mesa,AZ,33.4707,-111.7188
735,Detroit,MI,42.3809,-83.0409
736,San Diego,CA,32.8919,-117.2035
737,Richmond,VA,37.5242,-77.4932
738,Buffalo,NY,42.9255,-78.7481
739,Miami Beach,FL,25.8486,-80.1446
740,Richmond,VA,37.5593,-77.4471
741,Chicago,IL,41.9699,-87.7603
742,Dallas,TX,32.7673,-96.7776
743,Meridian,MS,32.4401,-88.6783
744,Suffolk,VA,36.8926,-76.5142
745,Migrate,KY,38.0638,-84.5027
746,Atlanta,GA,33.8444,-84.474
747,Scranton,PA,41.4019,-75.6376
748,Omaha,NE,41.2933,-95.9361
749,New York City,NY,40.6964,-74.0253
750,Independence,MO,39.11,-94.4401
751,Oklahoma City,OK,35.4794,-97.5017
752,Houston,TX,29.7629,-95.3629
753,Austin,TX,30.4501,-97.4865
754,San Diego,CA,33.0169,-116.846
755,Spokane,WA,47.6964,-117.4399
756,Ogden,UT,41.2553,-111.9567
757,El Paso,TX,31.6948,-106.3
758,Washington,DC,38.8976,-77.027
759,Houston,TX,29.9015,-95.2848
760,Durham,NC,36.0512,-78.8577
761,Wilmington,DE,39.8188,-75.5064
762,Sacramento,CA,38.3774,-121.4444
763,Grand Rapids,MI,43.012,-85.6309
764,Hartford,CT,41.7918,-72.7188
765,Greensboro,NC,36.0807,-80.0244
766,Rochester,NY,43.1216,-77.7311
767,Buffalo,NY,42.8614,-78.8206
768,Fort Worth,TX,32.7714,-97.2915
769,Metairie,LA,29.6779,-90.0901
770,Macon,GA,32.8067,-83.6913
771,Rochester,NY,43.286,-77.6843
772,Springfield,MA,42.1223,-72.4876
773,Indianapolis,IN,39.7795,-86.1328
774,Waterbury,CT,41.3657,-72.9275
775,Rochester,NY,43.286,-77.6843
776,Billings,MT,45.9783,-108.1945
777,Houston,TX,30.0167,-95.447
778,Littleton,CO,39.5437,-104.9691
779,Baltimore,MD,39.2847,-76.6205
780,Dayton,OH,39.8285,-84.2024
781,Peoria,IL,40.692,-89.5887
782,Colorado Springs,CO,38.8558,-104.7134
783,Indianapolis,IN,39.7038,-86.3029
784,Corpus Christi,TX,27.7262,-97.4078
785,Huntington,WV,38.4096,-82.369
786,Maple Plain,MN,45.0159,-93.4719
787,Hartford,CT,41.7918,-72.7188
788,Charleston,WV,38.2968,-81.5547
789,Washington,DC,38.9035,-77.0276
790,Chandler,AZ,33.2765,-112.1872
791,Palo Alto,CA,37.1894,-121.7053
792,Bridgeport,CT,41.3089,-73.3637
793,Chicago,IL,41.8119,-87.6873
794,Las Vegas,NV,36.173,-115.0669
795,Davenport,IA,41.613,-90.6063
796,Anchorage,AK,61.1872,-149.8804
797,Hampton,VA,37.0318,-76.3199
798,Kansas City,MO,39.1042,-94.4923
799,Albuquerque,NM,35.0448,-106.6893
800,Dayton,OH,39.7155,-84.1637
801,Lincoln,NE,40.7845,-96.6888
802,Indianapolis,IN,39.7038,-86.3029
803,Apache Junction,AZ,33.3616,-111.2795
804,Oklahoma City,OK,35.599,-97.6251
805,Dallas,TX,32.7673,-96.7776
806,Saint Louis,MO,38.5814,-90.2625
807,Great Neck,NY,40.8171,-73.7416
808,Honolulu,HI,21.3278,-157.8294
809,Shreveport,LA,32.6076,-93.7526
810,Denver,CO,39.7388,-104.4083
811,Toledo,OH,41.6525,-83.5085
812,Cleveland,OH,41.5008,-81.5516
813,Rochester,NY,43.1558,-77.6142
814,El Paso,TX,31.6948,-106.3
815,Las Vegas,NV,35.9279,-114.9721
816,Canton,OH,40.8259,-81.3399
817,Jefferson City,MO,38.5309,-92.2493
818,Cleveland,OH,41.6857,-81.6728
819,Greensboro,NC,36.0807,-80.0244
820,Winston Salem,NC,36.0275,-80.2073
821,Hollywood,FL,26.0185,-80.3449
822,Portland,OR,45.484,-122.5973
823,Cleveland,OH,41.4335,-81.6323
824,Trenton,NJ,40.2418,-74.6962
825,Staten Island,NY,40.6324,-74.1172
826,Boise,ID,43.5851,-116.2191
827,Saint Louis,MO,38.6383,-90.4271
828,Harrisburg,PA,40.2944,-76.8938
829,Sacramento,CA,38.3774,-121.4444
830,Worcester,MA,42.3648,-71.8969
831,Miami,FL,25.5584,-80.4582
832,Jacksonville,FL,30.3449,-81.6831
833,Columbia,SC,34.0635,-81.0265
834,Waterbury,CT,41.3657,-72.9275
835,New York City,NY,40.8662,-73.9221
836,Levittown,PA,40.3286,-75.1028
837,Oakland,CA,37.6802,-121.9215
838,Memphis,TN,35.2017,-89.9715
839,Anchorage,AK,61.1901,-149.9361
840,Amarillo,TX,35.0763,-101.8349
841,Akron,OH,41.1002,-81.6443
842,Dallas,TX,32.7673,-96.7776
843,Brooklyn,NY,40.6924,-73.9666
844,Salt Lake City,UT,40.6681,-111.9083
845,Rochester,NY,43.1577,-77.608
846,Tulsa,OK,36.0467,-95.8841
847,Seattle,WA,47.6564,-122.3048
848,Houston,TX,29.8941,-95.6481
849,Miami,FL,25.5584,-80.4582
850,Rochester,NY,43.286,-77.6843
851,New Bedford,MA,41.6913,-70.9355
852,Little Rock,AR,34.7519,-92.3925
853,Corpus Christi,TX,27.777,-97.4632
854,Worcester,MA,42.3648,-71.8969
855,Springfield,IL,39.7655,-89.7293
856,Flint,MI,43.0634,-83.7001
857,Peoria,IL,40.6775,-89.6263
858,Young America,MN,44.8055,-93.7665
859,Washington,DC,38.8933,-77.0146
860,Fort Myers,FL,26.5529,-81.9486
861,Tacoma,WA,47.2325,-122.3594
862,Tacoma,WA,47.2484,-122.4644
863,Carol Stream,IL,41.9166,-88.1208
864,Saint Paul,MN,45.071,-92.9391
865,New York City,NY,40.7105,-74.0163
866,Albany,NY,42.6149,-73.9708
867,Boca Raton,FL,26.6459,-80.4303
868,El Paso,TX,31.6948,-106.3
869,Palm Bay,FL,27.9694,-80.6473
870,Monticello,MN,45.2009,-93.8881
871,Tampa,FL,27.872,-82.4388
872,Ventura,CA,34.0324,-119.1343
873,Memphis,TN,35.2017,-89.9715
874,Gainesville,GA,34.3562,-83.8882
875,Anchorage,AK,61.1901,-149.9361
876,Cleveland,OH,41.4509,-81.619
877,Dallas,TX,32.8756,-96.7495
878,Corpus Christi,TX,27.777,-97.4632
879,Indianapolis,IN,39.8647,-86.0136
880,Scottsdale,AZ,33.6968,-111.8892
881,Raleigh,NC,35.7977,-78.6253
882,Grand Rapids,MI,43.0314,-85.5503
883,Houston,TX,29.834,-95.4342
884,Cleveland,OH,41.4571,-81.7844
885,Jamaica,NY,40.6869,-73.8501
886,Birmingham,AL,33.5446,-86.9292
887,Las Vegas,NV,36.2235,-115.2655
888,Boston,MA,42.3389,-70.9196
889,Austin,TX,30.3752,-97.9007
890,Long Beach,CA,33.7866,-118.2987
891,Austin,TX,30.4036,-97.7526
892,Colorado Springs,CO,38.8247,-104.562
893,Spokane,WA,47.6536,-117.4317
894,Spokane,WA,47.6536,-117.4317
895,Wilmington,DE,39.7434,-75.5827
896,Milwaukee,WI,43.0389,-87.9024
897,Harrisburg,PA,40.2944,-76.8938
898,Chicago,IL,41.9229,-87.6483
899,Wichita,KS,37.6333,-97.425
900,Ogden,UT,41.2553,-111.9567
901,Portland,OR,45.484,-122.5973
902,Phoenix,AZ,33.4061,-112.0265
903,Fort Worth,TX,32.7714,-97.2915
904,Anaheim,CA,33.8359,-117.9086
905,Los Angeles,CA,34.0434,-118.2716
906,El Paso,TX,31.6948,-106.3
907,Austin,TX,30.4501,-97.4865
908,Fort Lauderdale,FL,26.1097,-80.3215
909,Oklahoma City,OK,35.5704,-97.5257
910,Sacramento,CA,38.3774,-121.4444
911,Cincinnati,OH,39.1668,-84.5382
912,Tulsa,OK,36.175,-95.8477
913,Kansas City,MO,39.035,-94.3567
914,Long Beach,CA,33.7678,-118.1994
915,Miami,FL,25.5584,-80.4582
916,Saint Paul,MN,45.0059,-93.1059
917,Louisville,KY,38.2149,-85.6245
918,Topeka,KS,39.0429,-95.7697
919,Orlando,FL,28.5663,-81.2608
920,Fullerton,CA,33.7862,-117.9309
921,Birmingham,AL,33.4951,-86.8059
922,Lafayette,IN,40.4001,-86.8602
923,Sacramento,CA,38.3774,-121.4444
924,El Paso,TX,31.6948,-106.3
925,Austin,TX,30.3264,-97.7713
926,Rockford,IL,42.3254,-89.1705
927,Little Rock,AR,34.6725,-92.3529
928,Denver,CO,39.7388,-104.4083
929,Honolulu,HI,21.351,-157.8795
930,Winter Haven,FL,27.981,-81.6736
931,Jacksonville,FL,30.351,-81.5061
932,Baltimore,MD,39.2847,-76.6205
933,El Paso,TX,31.6948,-106.3
934,Salt Lake City,UT,40.695,-112.0001
935,Rockford,IL,42.3254,-89.1705
936,San Francisco,CA,37.7441,-122.4863
937,Rochester,NY,43.286,-77.6843
938,Tucson,AZ,31.9701,-111.8907
939,Evansville,IN,37.9971,-87.575
940,Henderson,NV,36.0384,-115.0857
941,Joliet,IL,41.5454,-88.1299
942,Santa Monica,CA,34.01,-118.4717
943,London,KY,37.1376,-84.1156
944,Tucson,AZ,32.2519,-110.82
945,Kansas City,MO,38.9621,-94.5959
946,Houston,TX,29.6218,-95.4819
947,Spokane,WA,47.6536,-117.4317
948,Modesto,CA,37.6409,-120.9749
949,Portland,OR,45.5806,-122.3748
950,Washington,DC,38.8971,-77.0554
951,New York City,NY,40.7864,-73.9764
952,Toledo,OH,41.6492,-83.6706
953,Wilmington,DE,39.5645,-75.597
954,New York City,NY,40.7808,-73.9772
955,Richmond,VA,37.5158,-77.5047
956,Jamaica,NY,40.6914,-73.8061
957,Madison,WI,43.0696,-89.4239
958,Baltimore,MD,39.2847,-76.6205
959,Charleston,WV,38.2968,-81.5547
960,Charleston,WV,38.4142,-81.7582
961,Atlanta,GA,33.7488,-84.3883
962,Boise,ID,43.4599,-116.244
963,Oklahoma City,OK,35.411,-97.4388
964,Annapolis,MD,39.0305,-76.5515
965,Asheville,NC,35.6004,-82.4918
966,Peoria,IL,40.7442,-89.7184
967,Mountain View,CA,37.1894,-121.7053
968,Dallas,TX,32.6722,-96.7774
969,Indianapolis,IN,39.8647,-86.0136
970,Miami,FL,25.5584,-80.4582
971,Fort Wayne,IN,41.0938,-85.0707
972,White Plains,NY,41.0247,-73.7781
973,Lubbock,TX,33.61,-101.8213
974,Washington,DC,38.8933,-77.0146
975,Fullerton,CA,33.8994,-117.9063
976,San Jose,CA,37.3378,-121.8908
977,Fort Wayne,IN,41.1465,-85.1232
978,Minneapolis,MN,45.0632,-93.3811
979,San Francisco,CA,37.7509,-122.4153
980,New Haven,CT,41.3057,-72.7799
981,Aurora,CO,39.6255,-104.7874
982,Oakland,CA,37.6802,-121.9215
983,Fort Pierce,FL,27.3896,-80.2615
984,Louisville,KY,38.189,-85.6768
985,Dallas,TX,32.7673,-96.7776
986,Mobile,AL,30.6341,-88.0846
987,Detroit,MI,42.3809,-83.0409
988,Columbus,OH,40.0028,-83.0164
989,Chicago,IL,41.8756,-87.6378
990,Pueblo,CO,38.1286,-104.5523
991,Aiken,SC,33.6993,-81.6465
992,Lexington,KY,38.0283,-84.4715
993,Houston,TX,29.834,-95.4342
994,Los Angeles,CA,34.1073,-118.2266
995,Portsmouth,NH,43.0059,-71.0132
996,Erie,PA,42.1109,-80.1534
997,Joliet,IL,41.5454,-88.1299
998,Louisville,KY,38.2467,-85.6853
999,Lynchburg,VA,37.4009,-79.1785
1000,Washington,DC,38.8933,-77.0146
